CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,fh_proceso
CVE_PRESUPUESTAL,dom_calle,REF_TELEFONO,REF_CP,ref_colonia_fracc,CVE_NIVEL_ATENCION,CVE_CLUES,ref_unidad_medica,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,2021-01-04 20:53:35.954766
14E501252110,moctezuma no. 20 col. centro c.p. 46770 san mart�n hidalgo jalisco,"",46770,"",1,JCIMS000750,umf 73 mart�n hidalgo,E5,1,25,2110,1,14,142471,0,1,77,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956837
14E601252110,guerrero no. 100 col. centro c.p. 49250 teocuitatlan jalisco,"",49250,"",1,JCIMS000902,umf 76 teocuitatl�n,E6,1,25,2110,1,14,142472,0,1,92,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956843
14E701252110,l�pez mateos no. 20 col. centro c.p. 45750 zacoalco de torres jalisco,"",45750,"",1,JCIMS001100,umf 77 zacoalco,E7,1,25,2110,1,14,142473,0,1,119,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956849
14E801252110,dr. j. trinidad mart�nez no. 287 col. centro c.p. 47140 san miguel el alto jalisco,"",47140,"",1,JCIMS000774,umf 86 s. miguel alto,E8,1,25,2110,1,14,142474,0,1,78,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956855
14E901252110,calle menores s/n esq. ni�os h�roes col. centro c.p. 46130 bola�os jalisco,"",46130,"",1,JCIMS000156,umf 68 bola�os,E9,1,25,2110,1,14,142475,0,1,19,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956861
14F101252110,zaragoza no. 15 col. centro c.p. 46200 colotl�n jalisco,"",46200,"",1,JCIMS000226,umf 60 colotl�n,F1,1,25,2110,1,14,142476,0,1,25,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956867
14F301252110,16 de septiembre y xicot�ncatl col. centro c.p. 49500 mazamitla jalisco,"",49500,"",1,JCIMS000646,umf 61 masamitla,F3,1,25,2110,1,14,142477,0,1,59,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956931
14F401252110,federico galvez no. 19 col. centro c.p. 49340 tapalpa jalisco,"",49340,"",1,JCIMS000856,umf 64 tapalapa,F4,1,25,2110,1,14,142478,0,1,86,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956941
14F501252110,marcelino hern�ndez no. 700 col. centro c.p. 48740 el grullo jalisco,"",48740,"",1,JCIMS000284,umf 81 grullo,F5,1,25,2110,1,14,142479,0,1,37,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956948
14F601252110,prolongaci�n 5 de mayo no. 201 col. centro c.p. 48050 ayutla jalisco,"",48050,"",1,JCIMS000132,umf 71 ayutla,F6,1,25,2110,1,14,142480,0,1,17,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956955
14F701252110,av. m�xico norte no. 323 col. centro c.p. 48000 uni�n de tula jalisco,"",48000,"",1,JCIMS001042,umf 82 uni�n de tula,F7,1,25,2110,1,14,142481,0,1,109,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956962
14F801252110,calle emiliano zapata   no. 37  colonia techaluta  c.p 49230  techaluta  municipio de techaluta  estado de jalisco,"",49230,colonia techaluta,1,EN TR�?MITE,umf 65 techaluta,14,1,25,2110,1,14,142482,"",1,89,14,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:53:35.956969
14F901252110,ju�rez no. 496 col. centro c.p. 48540 tecolotlan jalisco,"",48540,"",1,JCIMS000873,umf 75 tecolotl�n,F9,1,25,2110,1,14,142483,0,1,88,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956976
14H101252110,ocampo y puebla col. centro c.p. 46500 etzatlan jalisco,"",46500,"",1,JCIMS000272,umf 69 etzatl�n,H1,1,25,2110,1,14,142484,0,1,36,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956982
14H201252110,rio soto la marina no. 42 col. fracc. lagos del sol c.p. 47120 jalostotitl�n jalisco,"",47120,"",1,JCIMS000581,umf 85 jalostitl�n,H2,1,25,2110,1,14,142485,0,1,46,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956989
14H302252110,negrete no. 129 col. centro c.p. 47901 jamay jalisco,"",47901,"",1,JCIMS000593,umf 100 jamay,H3,2,25,2110,1,14,142486,0,1,47,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956995
14H601252110,javier mina no. 28 col. centro c.p. 49120 gomez farias,"",49120,"",1,JCIMS000786,umf 114 g�mez far�as,H6,1,25,2110,1,14,142487,0,1,79,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957000
14H801252110,domicilio conocido col. centro c.p. 46350 san mart�n bola�os jalisco,"",46350,"",1,JCIMS000733,umf 106 san mart�n,H8,1,25,2110,1,14,142488,0,1,76,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957006
14H901252110,antonio de aceves no. 321 col. centro c.p. 47700 capilla de guadalupe jalisco,"",47700,"",1,JCIMS001206,umf 160 capilla gpe.,H9,1,25,2110,1,14,142489,0,1,76,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957012
14J101252110,16 de septiembre no. 91 col. centro c.p. 47980 degollado jalisco,"",47980,"",1,JCIMS000255,umf 165 degollado,J1,1,25,2110,1,14,142490,0,1,33,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957017
1.45402E+11,col�n no. 94 mpio. tizapan el alto jalisco,"",49400,"",1,JCIMS001305,umf 155 tizapan alto,54,2,25,2110,1,14,142491,0,1,96,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957024
1.46303E+11,ignacio zaragoza no. 106 col. centro codigo postal 47170 oriente san julian jalisco,"",47170,"",1,JCIMS001310,umf 132 san juli�n,63,3,25,2110,1,14,142492,0,1,74,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957031
1.45018E+11,calle sagitario no.206 col. almar del progreso,"",48290,"",1,JCIMS001346,umf 179 las parotas,50,18,25,2110,1,14,142494,0,1,67,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957037
1.45302E+11,"","","","",1,JCIMS001404,umf 181 los sabinos,53,2,25,2110,1,14,142495,0,79,115,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957044
1.43534E+11,calle capulín  no. s/n  colonia tesistán c.p 45200  zapopan  municipio de tesistán  estado de jalisco,"",45200,colonia tesistán,1,JCIMS001416,umf 182 tesistán,14,34,25,2110,1,14,142496,"",1,120,14,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:53:35.957050
14J202252110,calle niños heroes    no. 182  colonia san ignacio cerro gordo  c.p 47190  san ignacio cerro gordo   municipio de tepatitlán de morelos  estado de jalisco,"",47190,colonia san ignacio cerro gordo,1,JCIMS001433,umf 183 san ignacio cerro gordo,14,2,25,2110,1,14,142497,"",1,125,14,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:53:35.957056
1435022E2151,av. laureles no. 55 col. centro c.p. 45100 zapopan jalisco,"",45100,"",2,JCIMS001112,ccsm 1 oblatos,35,2,2E,2151,0,14,142601,0,1,120,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957062
1.40172E+11,circunvalaci�n dr. atl no. 553c.p. 44340 guadalajara jalisco,"",44340,"",0,JCIMS000383,lab cit exf  citolog�a exfoliativa,1,72,33,2151,0,14,143202,0,1,39,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957068
1.43904E+11,avenida  belisario dominguez  no. 3035  colonia jardínes de santa isabel c.p 44300  guadalajara  municipio de guadalajara  estado de jalisco,"",44300,colonia jardínes de santa isabel,0,JCIMS001421,uddx cama jalisco,14,4,30,2151,0,14,143701,"",1,39,14,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:53:35.957074
1.59703E+11,carretera m�xico pachuca km. 42+000 lote 31 san jer�nimo xonacahuac�n  estado de m�xico,"",55745,"",2,MCIMS001171,hgr 200 tecamac,1,1,25,2110,0,15,150503,0,1,81,15,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:53:35.957079
1.5061E+11,av. mario colin s/n port�n 2 zona federal f.f.c.c. col. c.p. 54070 tlalnepantla edo. de mex. oriente,"",54070,"",1,MCIMS000792,umf 95 pantaco,6,10,25,2110,1,15,152401,0,1,104,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957085
1.50616E+11,cuernavaca esq.colima y pueblacol. valle ceylan c.p. 54150 tlalnepantla edo. de mex. oriente,"",54050,"",1,MCIMS000780,umf 79 valle de ceylan,6,16,25,2110,1,15,152402,0,1,104,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957091
1.53202E+11,km. 32.5 autopista m�xico-quer�taro lecher�a col. c.p.54940 cuautitl�n izcalli edo.de mex.oriente,"",54940,"",1,MCIMS000891,umf 59 lecher�a,32,2,25,2110,1,15,152406,0,1,109,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957097
1.53904E+11,cuautitl�n izcalli manzana b infonavit sur col. c.p. 54870cuautitl�n izcalli edo.de mex.oriente,"",54870,"",1,MCIMS000104,umf 184 infonavit sur,39,4,25,2110,1,15,152409,0,1,121,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957104
1.53907E+11,av. molino de las flores y torre infonavit centro col. c.p. 54870 cuautitl�n izcalli edo. de mex. oriente,"",54870,"",1,MCIMS000116,umf 188 tepalcapa,39,7,25,2110,1,15,152410,0,1,121,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957109
1.54907E+11,v�a morelos km. 19.5 carretera a pachuca col. c.p. 55400 ecatepec edo. de mex. oriente,"",55400,"",1,MCIMS000273,umf 68 tulpetlac,49,7,25,2110,1,15,152413,0,1,33,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957115
1.55701E+11,eugenio monta�o s/n carretera a ciudad sahag�n col. c.p. 55900 otumba edo. de mex. oriente,"",55900,"",1,MCIMS000582,umf 89 otumba,57,1,25,2110,1,15,152418,0,1,65,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957121
156006UA2110,"","","","",2,156006UA2110,umaa (umf 180 chalco i),60,6,UA,2110,0,15,152420,0,1,25,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957127
1.56901E+11,plan de ayala s/n esquina anenecuilco col. c.p. 56370 chicoloapan edo. de mex. oriente,"",56370,"",1,MCIMS000191,umf 83 chicoloapan,69,1,25,2110,1,15,152434,0,1,29,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957132
1.57001E+11,av. ahuehuetes y calle el parque contador s/n col. c.p. 56300 san salvador atenco edo. de mex. oriente,"",56300,"",1,MCIMS000046,umf 82 atenco,70,1,25,2110,1,15,152435,0,1,11,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957138
1.57101E+11,independencia esquina 20 de noviembre col. c.p. 56000 tezoyuca edo. de mex. oriente,"",56000,"",1,MCIMS000705,umf 85 tezoyuca,71,1,25,2110,1,15,152436,0,1,100,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957144
1.57201E+11,calle garita s/n col. c.p. 56860 juchitepec edo. de mex. oriente,"",58860,"",1,MCIMS000413,umf 81 juchitepec,72,1,25,2110,1,15,152437,0,1,50,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957149
1.57301E+11,calle progreso s/n esquina avenida latamex col. c.p. 56530 ixtapaluca edo. de mex. oriente,"",56530,"",1,MCIMS000355,umf 86 ixtapaluca,73,1,25,2110,1,15,152438,0,1,39,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957155
1.57401E+11,calle alfredo del mazo s/n col. c.p. 56800 ozumba edo. de mex. oriente,"",56800,"",1,MCIMS000594,umf 87 ozumba,74,1,25,2110,1,15,152439,0,1,68,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957161
1.58401E+11,av.mariano escobedo s/n col.centro c.p. 54240 jilotepec edo. de mex. oriente,"",54240,"",1,MCIMS000384,umf 56 jilotepec,84,1,25,2110,1,15,152442,0,1,45,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957168
1.56101E+11,av. 2 de marzo 406 col.centro c.p. 56100 texcoco edo. de mex. oriente,"",56100,"",1,MCIMS000664,umf 69 texcoco,61,1,25,2110,1,15,152443,0,1,99,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957174
155806UA2110,"","","","",2,155806UA2110,umaa 198 coacalc (umf198),58,6,UA,2110,0,15,152444,0,5,103,15,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:53:35.957179
1.60502E+11,calle arbol de la vida num 501 sur col bosques de metepec entre av estado de mexico y av tecnologico c.p. 52140 metepec estado de mexico,"",52140,"",2,1.60502E+11,hgr 251 metepec,1,2,20,200,0,16,160502,0,1,54,15,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:53:35.957185
1605081D2153,calle sullivan  no. s/n  colonia san rafael c.p 06470   cuauhtémoc  municipio de  cuauhtémoc  estado de ciudad de méxico,"",6470,colonia san rafael,3,DFIMS000732,umfr  conjunto colonia,4P,8,1D,2153,0,4P,162001,"",1,15,9,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:53:35.957191
35E1011D2153,villalong�n no. 117 e/ manuel contreras y rosas moreno col. cuauht�moc c.p. 06500 cuauht�moc d.f.,"",6500,"",3,DFIMS000732,umfr  conjunto colonia,E1,1,1D,2153,0,4P,162001,0,1,15,9,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:53:35.957197
1.60802E+11,av. san rom�n s/n col. barrio de san gaspar c.p. 51900 ixtapan de la sal edo. de mex. poniente,"",51900,"",1,MCIMS000360,umfh 227 ixtapan sal,8,2,20,2110,1,16,162201,0,1,40,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957202
1.60101E+11,jos�fa ort�z de dom�nguez esquina av. morelos col. santa clara c.p. 50000 toluca edo. de mex. poniente,"",50000,"",1,MCIMS000833,umf 222 toluca,1,1,25,2110,1,16,162401,0,1,106,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957208
1.60106E+11,jos� mar�a pino su�rez instituto literario col. san sebasti�n c.p. 50090 toluca edo. de mex. poniente,"",50090,"",1,MCIMS000845,umf 225 toluca,1,6,25,2110,1,16,162402,0,1,106,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957214
1.60109E+11,presa de la angostura no. 321 col. comisi�n federal electricidad c.p. 50000 toluca edo. de mex. poniente,"",50000,"",1,MCIMS000850,umf 230 toluca,1,9,25,2110,1,16,162403,0,1,106,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957220
1.6011E+11,paseo tollocan no. 620 oriente col. v�rtice c.p. 50140 toluca edo. de mex. poniente,"",50140,"",1,MCIMS000821,umf 220 toluca,1,10,25,2110,1,16,162404,0,1,106,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957225
1.60113E+11,juan gutemberg no. 127 col. ferrocarriles c.p. 50070 toluca edo. de mex. poniente,"",50070,"",1,MCIMS000862,umf 244 toluca,1,13,25,2110,1,16,162405,0,1,106,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957232
1.60302E+11,av. del pante�n no. 218 col. centro c.p. 50850 temoaya edo. de mex. poniente,"",50850,"",1,MCIMS000635,umf 241 temoaya,3,2,25,2110,1,16,162407,0,1,87,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957237
1.60612E+11,blvd. manuel �vila camacho fraccionamiento las margaritas col. santa m�nica c.p. 54050 tlanepantla edo. de mex. poniente,"",54050,"",1,MCIMS000763,umf 58 las margaritas,6,12,25,2110,1,16,162409,0,1,104,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957243
1.60625E+11,av. santa m�nica s/n esquina convento de la merced col. santa m�nica c.p. 52480 tlalnepantla edo. de mex. poniente,"",52480,"",1,MCIMS000751,umf 51 sta. m�nica,6,25,25,2110,1,16,162410,0,1,104,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957249
1.60626E+11,armadora nash no. 38 col. vista hermosa c.p. 52480 tlalnepantla edo. de mex. poniente,"",52480,"",1,MCIMS000483,umf 80 sat�lite,6,26,25,2110,1,16,162411,0,1,57,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957255
1.60701E+11,av. gustavo baz s/n esquina francisco i. madero col. barrio de san pedro ixtahuaca c.p. 50740 ixtlahuaca edo. de mex. poniente,"",50740,"",1,MCIMS000372,umf 226 ixtlahuaca,7,1,25,2110,1,16,162412,0,1,42,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957260
1.61001E+11,km. 26 carr. ixtapan de la sal col.centro c.p.52300 edo. de mex. poniente,"",52300,"",1,MCIMS000331,umf 247 zictepec,10,1,25,2110,1,16,162414,0,1,90,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957266
1.61501E+11,km. 23.5 carretera toluca - ixtapan de la sal col. tenango del valle c.p. 52300 tenango del valle edo. de mex. poniente,"",52300,"",1,MCIMS000652,umf 242 tenango,15,1,25,2110,1,16,162415,0,1,90,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957272
1.61801E+11,calle angela peralta s/n col. centro c.p. 50600 el oro edo. de mex. poniente,"",50600,"",1,MCIMS000570,umf 236 el oro,18,1,25,2110,1,16,162416,0,1,64,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957278
1.61902E+11,barrio de jes�s mar�a s/n col. c.p. 50960 villa victoria edo. de mex. poniente,"",50960,"",1,MCIMS000932,umf 243 v. victoria,19,2,25,2110,1,16,162417,0,1,114,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957284
1.62101E+11,camino nacional s/n desv�aci�n a amatepec col. c.p. 51600 sultepec edo. de mex. poniente,"",51600,"",1,MCIMS000606,umf 238 sultepec,21,1,25,2110,1,16,162418,0,1,80,15,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.957289
