CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,fh_proceso
CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,2021-01-04 21:13:45.089862
1.40402E+11,BLVDundefinedundefined ISABEL VILLANUEVA NOundefined 38 COLundefined CENTRO CundefinedPundefined 45720 ACATL�N DE JU�REZ JALISCO,"",45720,"",1,JCIMS000033,UMF 30 BELLA VISTA,4,2,25,2110,1,14,142415,0,2,2,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091605
1.40602E+11,LERDO NOundefined 57 COLundefined CENTRO CundefinedPundefined 45380 AMATITAN JALISCO,"",45380,"",1,JCIMS000050,UMF 11 AMATITAN,6,2,25,2110,1,14,142416,0,1,5,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091611
1.41201E+11,HIDALGO NOundefined 360 COLundefined CENTRO CundefinedPundefined 47600 TEPATITL�N JALISCO,"",47600,"",1,JCIMS000931,UMF 168 TEPATITL�N,12,1,25,2110,1,14,142417,0,1,93,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091620
1.41204E+11,JU�REZ NOundefined 239 COLundefined CENTRO CundefinedPundefined 45470 ACATIC JALISCO,"",45470,"",1,JCIMS000016,UMF 128 ACATIC,12,4,25,2110,1,14,142418,0,1,1,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091638
1.41208E+11,GONZALEZ GALLO 220 CundefinedPundefined 47950 TEPATITL�N JALISCO,"",47950,"",1,JCIMS000926,UMF 159 JES�S MAR�A,12,8,25,2110,1,14,142419,0,1,93,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091644
1.41506E+11,ZARAGOZA NOundefined 602 COLundefined CENTRO CundefinedPundefined 47800 OCOTL�N JALISCO,"",47800,"",1,JCIMS000663,UMF 169 OCOTL�N,15,6,25,2110,1,14,142420,0,1,63,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091650
1.42501E+11,HIDALGO 45 COLundefined CENTRO CundefinedPundefined 45350 ARENAL JALISCO,"",45350,"",1,JCIMS000086,UMF 12 EL ARENAL,25,1,25,2110,1,14,142421,0,1,9,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091655
1.42603E+11,CALLE SANTA MAR�A NOundefined 210 COLundefined CENTRO CundefinedPundefined 45950 PONCITLAN JALISCO,"",45950,"",1,JCIMS000680,UMF 95 PONCITL�N,26,3,25,2110,1,14,142422,0,1,66,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091661
1.42701E+11,JUSTO SIERRA 114 COLundefined CENTRO CundefinedPundefined 45700 ACATL�N DE JU�REZ JALISCO,"",45700,"",1,JCIMS000021,UMF 56 ACATL�N,27,1,25,2110,1,14,142423,0,1,2,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091667
1.42801E+11,Mundefined �VILA CAMACHO NOundefined 234 COLundefined CENTRO CundefinedPundefined 46470 MAGDALENA JALISCO,"",46470,"",1,JCIMS000622,UMF 97 MAGDALENA,28,1,25,2110,1,14,142424,0,1,55,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091674
1.42904E+11,FIDEL VEL�ZQUEZ NOundefined 1531 COLundefined SECTOR HIDALGO CundefinedPundefined 44220 GUADALAJARA JALISCO,"",44220,"",1,JCIMS000441,UMF 4 ATEMAJAC,29,4,25,2110,1,14,142425,0,1,39,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091682
1.43002E+11,HIDALGO NOundefined 344 COLundefined CENTRO CundefinedPundefined 45740 VILLA CORONA JALISCO,"",45740,"",1,JCIMS001083,UMF 29 ESTIPAC,30,2,25,2110,1,14,142426,0,5,114,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091689
1.43101E+11,JOS� MAundefined MORELOS Y PAV�N NOundefined 1 COLundefined CENTRO CundefinedPundefined 49850 TONILLA JALISCO,"",49850,"",1,JCIMS001013,UMF 33 Sundefined MARCOS,31,1,25,2110,1,14,142427,0,15,103,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091694
1.43301E+11,AVundefined IMPERIO SUR NOundefined 18 COLundefined SECTOR HIDALGO F�BRICA LA EXPERIENCIA CundefinedPundefined 45142 ZAPOPAN JALISCO,"",45142,"",1,JCIMS001153,UMF 8 EXPERIENCIA,33,1,25,2110,1,14,142428,0,1,120,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091700
1.43402E+11,1� DE MAYO NOundefined 695 COLundefined LAS DELICIAS CundefinedPundefined 48450 TOMATL�N JALISCO,"",48450,"",1,JCIMS000996,UMF 43 TOMATL�N,34,2,25,2110,1,14,142429,0,1,100,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091706
1.43513E+11,AVundefined GUADALUPE NOundefined 6215 COLundefined GUADALUPE TEPEYAC CundefinedPundefined 45510 ZAPOPAN JALISCO,"",45510,"",1,JCIMS001276,UMF 178 GUADALUPE,35,13,25,2110,1,14,142433,0,1,120,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091712
1.43601E+11,PROLONGACI�N ROGE�A NOundefined 28 COLundefined CENTRO CundefinedPundefined 46760 TEUCHITALN JALISCO,"",46760,"",1,JCIMS001334,UMF 98 TEUCHITL�N,36,1,25,2110,1,14,142434,0,1,95,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091718
1.43701E+11,�LVARO OBREGON NOundefined 405 CundefinedPundefined 47180 ARANDAS JALISCO,"",47180,"",1,JCIMS000074,UMF 44 ARANDAS,37,1,25,2110,1,14,142435,0,1,8,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091723
1.44202E+11,FRANCISCO VILLA NOundefined 67 COLundefined CENTRO CundefinedPundefined 48520 LA SAUCEDA JALISCO,"",48520,"",1,JCIMS000214,UMF 25 LA SAUCEDA,42,2,25,2110,1,14,142436,0,22,24,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091729
1.44301E+11,PREDIO ZACALAPA SundefinedN COLundefined CENTRO CundefinedPundefined 48900 AUTL�N JALISCO,"",48900,"",1,JCIMS000115,UMF 37 INGundefined MELCHOR,43,1,25,2110,1,14,142437,0,1,15,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091735
1.44402E+11,AVundefined LIBERTAD NOundefined 69 COLundefined CENTRO CundefinedPundefined 46775 SAN MART�N HIDALGO JALISCO,"",46775,"",1,JCIMS000762,UMF 38 BUENA VISTA,44,2,25,2110,1,14,142438,0,2,77,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091741
1.44502E+11,AVundefined LIBERTAD NOundefined 35 COLundefined CENTRO CundefinedPundefined 49667 TAMAZULA JALISCO,"",49667,"",1,JCIMS000832,UMF 36 LA GARITA,45,2,25,2110,1,14,142439,0,53,85,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091747
1.44602E+11,FRANCISCO Iundefined MADERO SundefinedN COLundefined CENTRO CundefinedPundefined 49657 TAMAZULA JALISCO,"",49657,"",1,JCIMS000844,UMF 35 VISTA HERMOSA,46,2,25,2110,1,14,142440,0,173,85,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091752
1.45601E+11,GUADALUPE VICTORIA 38 COLundefined CENTRO CODIGO POSTAL 47540 MPIOundefined OJUELOS JALISCO,"",47570,"",1,JCIMS001322,UMF 130 OJUELOS,56,1,25,2110,1,14,142445,0,1,64,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091758
1.45701E+11,ITURBIDE NOundefined 9 CundefinedPundefined 47570 COLundefined CENTRO,"",47570,"",1,JCIMS001281,UMF 133 UNI�N,57,1,25,2110,1,14,142446,0,1,109,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091764
1.47302E+11,HIDALGO NOundefined 73 COLundefined CENTRO CundefinedPundefined 46560 ANTONIO ESCOBEDO JALISCO,"",46560,"",1,JCIMS001194,UMF 137 ANTONIO,73,2,25,2110,1,14,142448,0,1,109,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091769
1.49302E+11,MORENO VALLE 160 COLundefined CENTRO CundefinedPundefined 47000 SAN JUAN DE LOS LAGOS JALISCO,"",47000,"",1,JCIMS000721,UMF 41 Sundefined JUAN LAGOS,93,2,25,2110,1,14,142449,0,1,73,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091775
1.49402E+11,ALLENDE NOundefined 97 COLundefined CENTRO CundefinedPundefined 47300 YAHUALICA JALISCO,"",47300,"",1,JCIMS001095,UMF 94 YAHUALICA,94,2,25,2110,1,14,142450,0,1,118,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091781
1.49501E+11,DRundefined EL�AS NANDINO NOundefined 83 COLundefined CENTRO CundefinedPundefined 48500 COCULA JALISCO,"",48500,"",1,JCIMS000202,UMF 72 COCULA,95,1,25,2110,1,14,142451,0,1,24,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091787
1.49601E+11,CALZADA DEL EJ�RCITO NOundefined 308 COLundefined CENTRO CundefinedPundefined 49300 SAYULA JALISCO,"",49300,"",1,JCIMS000791,UMF 62 SAYULA,96,1,25,2110,1,14,142452,0,1,81,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091792
1.49701E+11,FLORES MAG�N NOundefined 32 COLundefined CENTRO CundefinedPundefined 48850 LA HUERTA JALISCO,"",48850,"",1,JCIMS000552,UMF 83 LA HUERTA,97,1,25,2110,1,14,142453,0,1,43,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091798
1.49801E+11,HIDALGO NOundefined 44 COLundefined CENTRO CundefinedPundefined 48980 CIHUATL�N JALISCO,"",48980,"",1,JCIMS000185,UMF 162 MELAQUE,98,1,25,2110,1,14,142454,0,33,22,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091804
14A102252110,LOMA BONITA NOundefined 12 COLundefined CENTRO CundefinedPundefined 47200 TEOCALTICHE JALISCO,"",47200,"",1,JCIMS000890,UMF 87 TEOCALTICHE,A1,2,25,2110,1,14,142455,0,1,91,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091810
14A301252110,AV JU�REZ NOundefined 330 COLundefined JARD�NES DEL PARAISO CundefinedPundefined 45430 ZAPOTLANEJO JALISCO,"",45430,"",1,JCIMS001170,UMF 47 ZAPOTLANEJO,A3,1,25,2110,1,14,142456,0,1,124,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091815
14B101252110,5 DE MAYO NOundefined 155 COLundefined CENTRO CundefinedPundefined 45930 ATOTONILQUILLO JALISCO,"",45930,"",1,JCIMS000243,UMF 50 ATOTONILQUILLO,B1,1,25,2110,1,14,142459,0,3,30,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091821
14B201252110,PINTORES NOundefined 12 COLundefined CENTRO CundefinedPundefined 48980 LA HUERTA JALISCO,"",48980,"",1,JCIMS000564,UMF 70 CAREYES,B2,1,25,2110,1,14,142460,0,137,43,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091827
14D201252110,CARRETERA AGUASCALIENTES SundefinedN COLundefined LA VILLITA CundefinedPundefined 47270 ENCARNACI�N DE D�AZ JALISCO,"",47270,"",1,JCIMS000260,UMF 84 ENCARNACI�N DE D�AZ,D2,1,25,2110,1,14,142461,0,1,35,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091833
14D301252110,1� DE MAYO Y CONSTITUCI�N SundefinedN COLundefined CENTRO CundefinedPundefined 48970 CIHUATL�N JALISCO,"",48970,"",1,JCIMS000173,UMF 80 CIHUATL�N,D3,1,25,2110,1,14,142462,0,1,22,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091838
14D401252110,FRANCISCO SARABIA NOundefined 52 COLundefined CENTRO CundefinedPundefined 45260 IXTLAHUACAN DEL R�O JALISCO,"",45260,"",1,JCIMS000576,UMF 57 IXTLAHUACAN,D4,1,25,2110,1,14,142463,0,1,45,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091844
14D601252110,LERDO DE TEJADA Y PRIMAVERA COLundefined CENTRO CundefinedPundefined 45640 TLAJOMULCO DE Z��IGA JALISCO,"",45640,"",1,JCIMS000955,UMF 59 TLAJOMULCO,D6,1,25,2110,1,14,142464,0,1,97,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091850
14D701252110,DONATO GUERRA NOundefined 97 COLundefined CENTRO CundefinedPundefined 45800 JOCOTEPEC JALISCO,"",45800,"",1,JCIMS000605,UMF 58 JOCOTEPEC,D7,1,25,2110,1,14,142465,0,1,50,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091855
14D801252110,JU�REZ NOundefined 67 COLundefined CENTRO CundefinedPundefined 49700 VENUSTIANO CARRANZA JALISCO,"",49700,"",1,JCIMS001066,UMF 63 SAN GABRIEL,D8,1,25,2110,1,14,142466,0,1,113,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091861
14D901252110,HIDALGO NOundefined 190 COLundefined ORIENTE CundefinedPundefined 47730 TOTOTL�N JALISCO,"",47730,"",1,JCIMS001025,UMF 67 TOTOTL�N,D9,1,25,2110,1,14,142467,0,1,104,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091906
14E101252110,PROLundefined GONZ�LEZ GALLO NOundefined 3 COLundefined CENTRO CundefinedPundefined 47930 AYOTLAN JALISCO,"",47930,"",1,JCIMS000120,UMF 66 AYOTL�N,E1,1,25,2110,1,14,142468,0,1,16,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091916
14E301252110,INDEPENDENCIA NOundefined 118 COLundefined CENTRO CundefinedPundefined 48200 TALPA DE ALLENDE JALISCO,"",48200,"",1,JCIMS000815,UMF 74 TALPA ALLENDE,E3,1,25,2110,1,14,142469,0,1,84,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091924
14E401252110,PORFIRIO D�AZ NOundefined 62 COLundefined CENTRO CundefinedPundefined 46900 MASCOTA JALISCO,"",46900,"",1,JCIMS000634,UMF 96 MASCOTA,E4,1,25,2110,1,14,142470,0,1,58,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091930
14E501252110,MOCTEZUMA NOundefined 20 COLundefined CENTRO CundefinedPundefined 46770 SAN MART�N HIDALGO JALISCO,"",46770,"",1,JCIMS000750,UMF 73 MART�N HIDALGO,E5,1,25,2110,1,14,142471,0,1,77,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091935
14E601252110,GUERRERO NOundefined 100 COLundefined CENTRO CundefinedPundefined 49250 TEOCUITATLAN JALISCO,"",49250,"",1,JCIMS000902,UMF 76 TEOCUITATL�N,E6,1,25,2110,1,14,142472,0,1,92,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091941
14E701252110,L�PEZ MATEOS NOundefined 20 COLundefined CENTRO CundefinedPundefined 45750 ZACOALCO DE TORRES JALISCO,"",45750,"",1,JCIMS001100,UMF 77 ZACOALCO,E7,1,25,2110,1,14,142473,0,1,119,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091947
14E801252110,DRundefined Jundefined TRINIDAD MART�NEZ NOundefined 287 COLundefined CENTRO CundefinedPundefined 47140 SAN MIGUEL EL ALTO JALISCO,"",47140,"",1,JCIMS000774,UMF 86 Sundefined MIGUEL ALTO,E8,1,25,2110,1,14,142474,0,1,78,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091953
14E901252110,CALLE MENORES SundefinedN ESQundefined NI�OS H�ROES COLundefined CENTRO CundefinedPundefined 46130 BOLA�OS JALISCO,"",46130,"",1,JCIMS000156,UMF 68 BOLA�OS,E9,1,25,2110,1,14,142475,0,1,19,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091959
14F101252110,ZARAGOZA NOundefined 15 COLundefined CENTRO CundefinedPundefined 46200 COLOTL�N JALISCO,"",46200,"",1,JCIMS000226,UMF 60 COLOTL�N,F1,1,25,2110,1,14,142476,0,1,25,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091965
14F301252110,16 DE SEPTIEMBRE Y XICOT�NCATL COLundefined CENTRO CundefinedPundefined 49500 MAZAMITLA JALISCO,"",49500,"",1,JCIMS000646,UMF 61 MASAMITLA,F3,1,25,2110,1,14,142477,0,1,59,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091971
14F401252110,FEDERICO GALVEZ NOundefined 19 COLundefined CENTRO CundefinedPundefined 49340 TAPALPA JALISCO,"",49340,"",1,JCIMS000856,UMF 64 TAPALAPA,F4,1,25,2110,1,14,142478,0,1,86,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091976
14F501252110,MARCELINO HERN�NDEZ NOundefined 700 COLundefined CENTRO CundefinedPundefined 48740 EL GRULLO JALISCO,"",48740,"",1,JCIMS000284,UMF 81 GRULLO,F5,1,25,2110,1,14,142479,0,1,37,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091982
14F601252110,PROLONGACI�N 5 DE MAYO NOundefined 201 COLundefined CENTRO CundefinedPundefined 48050 AYUTLA JALISCO,"",48050,"",1,JCIMS000132,UMF 71 AYUTLA,F6,1,25,2110,1,14,142480,0,1,17,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091988
14F701252110,AVundefined M�XICO NORTE NOundefined 323 COLundefined CENTRO CundefinedPundefined 48000 UNI�N DE TULA JALISCO,"",48000,"",1,JCIMS001042,UMF 82 UNI�N DE TULA,F7,1,25,2110,1,14,142481,0,1,109,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.091993
14F801252110,Calle Emiliano Zapata   Noundefined 37  Colonia Techaluta  CundefinedP 49230  Techaluta  Municipio de Techaluta  Estado de Jalisco,"",49230,Colonia Techaluta,1,EN TR�?MITE,UMF 65 Techaluta,14,1,25,2110,1,14,142482,"",1,89,14,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 21:13:45.091999
14F901252110,JU�REZ NOundefined 496 COLundefined CENTRO CundefinedPundefined 48540 TECOLOTLAN JALISCO,"",48540,"",1,JCIMS000873,UMF 75 TECOLOTL�N,F9,1,25,2110,1,14,142483,0,1,88,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.092005
14H101252110,OCAMPO Y PUEBLA COLundefined CENTRO CundefinedPundefined 46500 ETZATLAN JALISCO,"",46500,"",1,JCIMS000272,UMF 69 ETZATL�N,H1,1,25,2110,1,14,142484,0,1,36,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.092011
14H201252110,RIO SOTO LA MARINA NOundefined 42 COLundefined FRACCundefined LAGOS DEL SOL CundefinedPundefined 47120 JALOSTOTITL�N JALISCO,"",47120,"",1,JCIMS000581,UMF 85 JALOSTITL�N,H2,1,25,2110,1,14,142485,0,1,46,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.092016
14H302252110,NEGRETE NOundefined 129 COLundefined CENTRO CundefinedPundefined 47901 JAMAY JALISCO,"",47901,"",1,JCIMS000593,UMF 100 JAMAY,H3,2,25,2110,1,14,142486,0,1,47,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.092022
14H601252110,JAVIER MINA NOundefined 28 COLundefined CENTRO CundefinedPundefined 49120 GOMEZ FARIAS,"",49120,"",1,JCIMS000786,UMF 114 G�MEZ FAR�AS,H6,1,25,2110,1,14,142487,0,1,79,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.092028
14H801252110,DOMICILIO CONOCIDO COLundefined CENTRO CundefinedPundefined 46350 SAN MART�N BOLA�OS JALISCO,"",46350,"",1,JCIMS000733,UMF 106 SAN MART�N,H8,1,25,2110,1,14,142488,0,1,76,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.092034
14H901252110,ANTONIO DE ACEVES NOundefined 321 COLundefined CENTRO CundefinedPundefined 47700 CAPILLA DE GUADALUPE JALISCO,"",47700,"",1,JCIMS001206,UMF 160 CAPILLA GPEundefined,H9,1,25,2110,1,14,142489,0,1,76,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.092040
14J101252110,16 DE SEPTIEMBRE NOundefined 91 COLundefined CENTRO CundefinedPundefined 47980 DEGOLLADO JALISCO,"",47980,"",1,JCIMS000255,UMF 165 DEGOLLADO,J1,1,25,2110,1,14,142490,0,1,33,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.092045
1.45402E+11,COL�N NOundefined 94 MPIOundefined TIZAPAN EL ALTO JALISCO,"",49400,"",1,JCIMS001305,UMF 155 TIZAPAN ALTO,54,2,25,2110,1,14,142491,0,1,96,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.092051
1.46303E+11,IGNACIO ZARAGOZA NOundefined 106 COLundefined CENTRO CODIGO POSTAL 47170 ORIENTE SAN JULIAN JALISCO,"",47170,"",1,JCIMS001310,UMF 132 SAN JULI�N,63,3,25,2110,1,14,142492,0,1,74,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.092057
1.45018E+11,CALLE SAGITARIO NOundefined206 COLundefined ALMAR DEL PROGRESO,"",48290,"",1,JCIMS001346,UMF 179 LAS PAROTAS,50,18,25,2110,1,14,142494,0,1,67,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.092063
1.45302E+11,"","","","",1,JCIMS001404,UMF 181 LOS SABINOS,53,2,25,2110,1,14,142495,0,79,115,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.092069
1.43534E+11,Calle Capulín  Noundefined SundefinedN  Colonia Tesistán CundefinedP 45200  Zapopan  Municipio de Tesistán  Estado de Jalisco,"",45200,Colonia Tesistán,1,JCIMS001416,UMF 182 Tesistán,14,34,25,2110,1,14,142496,"",1,120,14,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 21:13:45.092074
14J202252110,Calle Niños Heroes    Noundefined 182  Colonia San Ignacio Cerro Gordo  CundefinedP 47190  San Ignacio Cerro Gordo   Municipio de Tepatitlán de Morelos  Estado de Jalisco,"",47190,Colonia San Ignacio Cerro Gordo,1,JCIMS001433,UMF 183 San Ignacio Cerro Gordo,14,2,25,2110,1,14,142497,"",1,125,14,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 21:13:45.092080
1435022E2151,AVundefined LAURELES NOundefined 55 COLundefined CENTRO CundefinedPundefined 45100 ZAPOPAN JALISCO,"",45100,"",2,JCIMS001112,CCSM 1 OBLATOS,35,2,2E,2151,0,14,142601,0,1,120,14,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.092086
